
12.555974006652832, 2636
15.36985731124878, 2323
10.794499635696411, 1311
9.982553720474243, 1599
13.011861324310303, 3358
0.7376961708068848, 173
6.345857858657837, 4226
10.778778076171875, 1611
0.25820016860961914, 33
1.3387548923492432, 862
0.926264762878418, 291
13.41133975982666, 1620
0.17057108879089355, 51
0.8299658298492432, 192
4.7399139404296875, 2600
12.017356872558594, 1811
0.19989418983459473, 99
0.7141025066375732, 139
0.9567952156066895, 100
24.051451444625854, 5173
15.710617303848267, 9747
10.52706789970398, 2969
0.7728986740112305, 205
0.9418904781341553, 170
2.5443546772003174, 1530
0.373211145401001, 91
14.159401416778564, 1908
9.548524856567383, 1347
1.0206637382507324, 478
6.000194072723389, 3811
1.3705272674560547, 161
12.651258945465088, 1562
9.83304476737976, 1782
0.8266189098358154, 163
0.6516530513763428, 69
6.06331992149353, 2623
14.466037511825562, 2008
14.345946788787842, 6233
0.6735715866088867, 58
0.09380745887756348, 25
11.591570377349854, 2120
0.6725702285766602, 118
14.842034339904785, 1479
0.8976635932922363, 117
8.88700270652771, 3923
0.7058849334716797, 40
0.35851502418518066, 64
14.606416702270508, 7673
0.6351771354675293, 40
0.7271618843078613, 103
0.8302066326141357, 195
13.752455234527588, 1506
12.129342555999756, 7122
5.61812686920166, 3741
23.997952461242676, 7249
11.992401361465454, 1981
1.0255091190338135, 414
5.744974613189697, 2360
1.264819622039795, 135
9.909781694412231, 2775
0.163956880569458, 60
12.283427476882935, 980
11.451928615570068, 1737
1.2546637058258057, 166
0.9588747024536133, 204
10.50542163848877, 2706
8.45017695426941, 4785
0.7856845855712891, 42
0.36931800842285156, 125
15.293553590774536, 7558
11.090013980865479, 2610
5.8901050090789795, 4456
1.5848169326782227, 956
14.985158681869507, 5430
21.07232093811035, 7488
11.040010690689087, 2101
0.6939618587493896, 56
13.705114126205444, 3811
8.83455228805542, 10493
0.3716847896575928, 138
1.0869207382202148, 174
11.067810535430908, 1972
0.7328035831451416, 143
0.2182459831237793, 158
0.2258005142211914, 48
11.112025022506714, 1523
16.08304190635681, 9374
10.30914831161499, 2787
0.8120853900909424, 94
0.7809350490570068, 196
6.393106460571289, 3582
16.213528156280518, 6685
12.083983421325684, 3805
0.926295280456543, 204
9.119035243988037, 1478
0.7185566425323486, 151
2.191767454147339, 622
17.424135208129883, 11175
0.7432425022125244, 72
0.31391453742980957, 50
14.582115411758423, 2493
10.340113878250122, 2300
8.543372631072998, 9743
0.9927396774291992, 791
13.68042540550232, 3563
0.6754593849182129, 125
18.694273233413696, 12383
0.24352288246154785, 36
15.860426187515259, 7883
14.287113189697266, 1686
1.2693259716033936, 761
0.7058048248291016, 120
2.0996713638305664, 642
9.060709238052368, 2915
1.224043846130371, 83
7.956940412521362, 6509
20.20104455947876, 6051
0.8034300804138184, 239
0.33897924423217773, 31
0.9515776634216309, 250
13.628385543823242, 3095
0.735180139541626, 97
1.822758674621582, 515
12.972565174102783, 1741
0.5790340900421143, 31
10.168651819229126, 1857
0.24878787994384766, 47
6.500057220458984, 4511
1.1399741172790527, 127
18.99031949043274, 7209
1.2652215957641602, 85
5.3485565185546875, 2733
0.14297103881835938, 38
0.21990346908569336, 38
0.8740475177764893, 308
0.7127480506896973, 94
0.8517146110534668, 176
3.1236464977264404, 3611
10.666677474975586, 1956
12.34411072731018, 2501
10.705818176269531, 1954
0.6809549331665039, 65
1.9101715087890625, 827
14.074769496917725, 3203
12.768555879592896, 6624
1.2296886444091797, 161
5.986149072647095, 4163
0.9888789653778076, 599
17.34218978881836, 9008
10.569086790084839, 3140
1.29410982131958, 108
12.736159563064575, 1125
4.808931827545166, 2464
0.941490888595581, 152
2.1935291290283203, 714
1.0811479091644287, 1136
2.4884989261627197, 806
0.6909031867980957, 71
9.951129674911499, 2728
6.131487131118774, 4231
7.337115287780762, 1603
0.13332653045654297, 51
0.4279031753540039, 11
12.93173861503601, 6768
1.2842624187469482, 126
0.5241856575012207, 88
16.986568212509155, 9132
1.6089532375335693, 163
0.31302618980407715, 109
11.32552719116211, 767
2.2533867359161377, 1213
0.8550107479095459, 533
7.025287866592407, 5193
7.101264238357544, 1179
13.18939208984375, 4205
0.848743200302124, 116
6.6958653926849365, 1841
0.7000563144683838, 43
1.4787943363189697, 318
19.15169095993042, 10556
0.43852806091308594, 82
0.2907857894897461, 98
1.5059046745300293, 229
8.957148790359497, 670
0.19983196258544922, 16
7.747535943984985, 7543
15.467806339263916, 2140
8.648653268814087, 1242
1.0799314975738525, 290
10.08109736442566, 2033
0.11558365821838379, 25
6.942697048187256, 1763
12.898855209350586, 1564
0.16560959815979004, 43
6.906437635421753, 1252
0.8959038257598877, 313
1.579974889755249, 781
7.267738580703735, 1553
11.382251024246216, 1187
0.4670846462249756, 87
2.528719902038574, 3211
9.940970420837402, 1839
10.968374013900757, 1103
8.802976608276367, 10410
0.7173638343811035, 56
18.19824743270874, 8496
10.333286762237549, 1279
1.1033601760864258, 659
6.810383558273315, 1977
0.6208620071411133, 32
10.059074401855469, 2584
10.822262287139893, 2558
0.576296329498291, 69
1.2316043376922607, 1043
0.17400240898132324, 42
1.9970295429229736, 1030
13.496432065963745, 1875
10.636409282684326, 1951
0.7274110317230225, 49
6.5956926345825195, 1410
0.8821578025817871, 211
1.899869441986084, 1828
12.185680150985718, 1574
5.65831995010376, 3468
11.37599492073059, 2408
11.412964820861816, 989
16.257259607315063, 5392
0.19652509689331055, 33
0.4714531898498535, 212
4.972090721130371, 3233
8.677103757858276, 986
10.708338737487793, 1952
16.638157844543457, 7636
15.101192951202393, 5355
1.2168827056884766, 229
11.91254734992981, 1706
11.198336839675903, 2795
0.32407164573669434, 77
14.560151815414429, 7172
11.218409776687622, 1093
0.8585724830627441, 198
10.434441328048706, 1777
5.369096279144287, 2824
12.751982927322388, 2278
21.280261516571045, 2101
20.300859689712524, 2153
3.1043834686279297, 75
2.939699411392212, 109
24.39895534515381, 3180
23.511579275131226, 1804
1.4293110370635986, 165
18.75291609764099, 1196
1.0633268356323242, 451
0.8472280502319336, 193
21.122384309768677, 1759
10.03004264831543, 2530
21.216691255569458, 1407
18.009156703948975, 2899
26.47795271873474, 1782
1.0184433460235596, 93
11.296131372451782, 1288
14.017393589019775, 1750
2.308786392211914, 2828
11.888514995574951, 1146
0.258404016494751, 66
15.53127384185791, 2269
0.797595739364624, 277
0.7682082653045654, 141
10.868242025375366, 2518
3.3587799072265625, 5332
15.032489776611328, 2289
0.7948694229125977, 78
0.8338587284088135, 75
4.446275949478149, 2061
11.12804365158081, 1336
1.4899177551269531, 1061
10.619945049285889, 1250
9.831814527511597, 1809
0.15248823165893555, 31
12.771085262298584, 1899
13.35009241104126, 1484
1.2667760848999023, 83
5.630079746246338, 3982
0.25806474685668945, 37
0.9364619255065918, 605
0.8869724273681641, 301
14.992292404174805, 2251
12.317272186279297, 1350
10.685201168060303, 2152
1.1444776058197021, 154
10.071784257888794, 1953
1.2737932205200195, 127
10.814556360244751, 2524
0.624061107635498, 694
12.063409328460693, 1270
0.818824291229248, 107
0.13707184791564941, 41
0.6964735984802246, 141
0.09635281562805176, 13
4.193163871765137, 751
11.105388402938843, 1836
0.6084866523742676, 75
0.7421901226043701, 260
0.9792699813842773, 113
0.12952303886413574, 53
6.127445220947266, 1831
11.159886837005615, 1833
1.1697521209716797, 59
0.7641501426696777, 123
7.669149398803711, 1962
11.145634412765503, 2250
1.5670607089996338, 201
0.8559863567352295, 68
8.051160335540771, 1932
0.6459314823150635, 44
10.246554851531982, 1462
2.7579410076141357, 1614
5.960831880569458, 1173
4.550717353820801, 721
15.073606729507446, 3074
10.093766927719116, 942
0.13173413276672363, 18
0.6031525135040283, 87
6.799829483032227, 1438
9.767571210861206, 1835
1.0743467807769775, 103
0.9431567192077637, 232
10.806726455688477, 1436
1.4636404514312744, 512
10.845185279846191, 2798
1.321767807006836, 983
0.6250557899475098, 67
0.5787465572357178, 11
1.5966787338256836, 744
11.777064085006714, 1270
9.934177160263062, 1700
0.7940158843994141, 62
9.253188371658325, 4199
3.3146657943725586, 731
4.673248291015625, 699
0.18158936500549316, 34
0.8152866363525391, 353
6.4631829261779785, 1352
13.84848165512085, 1915
0.13067626953125, 21
0.9857256412506104, 147
0.9009077548980713, 63
0.646397590637207, 51
14.751395463943481, 2212
11.465421676635742, 1861
0.7989547252655029, 77
7.882254600524902, 2571
1.1047301292419434, 134
0.7282872200012207, 68
1.3828926086425781, 418
21.020148277282715, 11098
12.34033989906311, 1599
0.593458890914917, 94
3.604166269302368, 1901
11.077868223190308, 1519
