
8.364589929580688, 7962, 10134
6.124618053436279, 3608, 7684
4.6974687576293945, 2645, 5561
16.024940967559814, 13664, 23063
13.715094327926636, 18924, 23802
16.07153558731079, 13562, 34444
11.852160692214966, 11421, 25040
18.238787412643433, 17875, 24510
22.954910278320312, 24488, 50336
18.892954349517822, 20309, 21925
27.61453628540039, 24094, 50308
101.02089500427246, 85052, 197575
107.08344459533691, 106804, 263961
129.56852459907532, 92606, 243794
4.700443506240845, 4167, 8158
25.18039608001709, 34096, 47304
160.0807445049286, 109426, 437802
167.56121397018433, 142772, 427736
197.60663843154907, 135315, 434466
23.377389669418335, 29993, 53864
257.7247211933136, 260817, 648265
250.78673839569092, 228786, 654348
15.13442587852478, 17888, 28810
155.3890426158905, 116601, 413687
291.1919651031494, 105971, 724602
33.1690194606781, 34001, 76257
18.545837879180908, 12242, 28925
14.496168613433838, 26148, 21918
13.12307596206665, 12262, 30375
299.4446814060211, 423201, 551805
173.84087777137756, 134339, 452837
242.35190868377686, 104717, 673508
7.766528129577637, 15816, 6895
11.972228527069092, 12080, 29832
4.105539798736572, 6284, 7935
162.04121088981628, 100155, 464238
240.09936714172363, 101639, 706557
11.805012941360474, 14955, 21574
295.0891652107239, 243705, 621500
11.697550773620605, 9261, 13781
6.475720643997192, 6583, 7690
284.78632950782776, 120806, 696969
172.38171768188477, 120726, 460026
12.05329704284668, 12996, 25814
1.3344981670379639, 1501, 2922
228.14155101776123, 107084, 658960
3.0831639766693115, 4462, 6484
1.6324772834777832, 1438, 4239
4.04623007774353, 3149, 4679
42.98352289199829, 28346, 56875
10.76848840713501, 15375, 22624
15.210297107696533, 17021, 30566
13.24803900718689, 13745, 32806
1.6417362689971924, 1838, 3633
229.7949857711792, 121875, 455961
22.775814056396484, 26433, 52833
5.1845808029174805, 7465, 10323
19.686278581619263, 22178, 35573
188.49994587898254, 59326, 559791
213.82913517951965, 165597, 404354
155.77254128456116, 115285, 422214
3.2754759788513184, 2311, 4876
228.89126586914062, 121724, 499257
15.761475324630737, 14615, 35333
10.522939682006836, 14337, 17390
65.75641012191772, 63197, 151862
52.26188826560974, 59448, 114906
13.783130645751953, 12157, 27793
14.044269800186157, 11287, 30833
15.616583585739136, 16909, 28048
14.575836420059204, 17068, 25717
180.87775945663452, 130910, 407980
151.56502199172974, 87468, 401421
13.85115647315979, 20657, 22585
5.873974084854126, 2729, 6776
35.01572132110596, 31674, 69330
134.41319489479065, 80797, 378349
2.424288034439087, 2384, 3217
267.4653916358948, 300120, 569531
234.7453064918518, 119635, 679230
172.25711464881897, 87301, 392568
14.672455549240112, 12697, 32365
18.432133436203003, 14198, 23135
89.78672885894775, 56079, 236850
141.43161630630493, 87003, 244212
10.096781492233276, 13997, 19852
130.52556562423706, 70422, 203500
224.15892791748047, 259998, 490090
9.99280858039856, 11742, 17413
16.5085768699646, 15521, 36919
51.352367877960205, 42829, 71426
185.0629780292511, 113579, 327054
241.85802960395813, 88285, 442742
267.06525564193726, 90331, 507810
343.21913623809814, 138082, 675986
108.87624216079712, 71376, 301156
284.6966049671173, 95317, 548421
7.578091144561768, 7884, 11019
157.33963418006897, 119538, 412941
16.235406637191772, 21862, 27018
213.95059514045715, 100685, 593786
245.86229872703552, 106779, 440255
14.45328426361084, 21914, 23857
299.3363046646118, 154893, 842625
17.534154176712036, 22475, 31032
11.270912885665894, 12320, 26281
16.34172010421753, 22765, 25086
154.8716275691986, 72956, 452421
11.365146160125732, 19385, 17152
10.02419924736023, 16864, 18726
334.55203795433044, 138730, 699166
64.23430442810059, 50349, 146363
211.0028796195984, 81648, 430851
15.928110361099243, 20439, 22350
64.08572959899902, 56274, 165908
124.68834018707275, 89554, 333695
2.0488440990448, 1219, 2669
223.0631787776947, 99435, 493486
72.54504895210266, 62210, 183642
148.97572493553162, 114764, 391086
154.46486616134644, 105848, 362483
27.283390998840332, 24807, 60612
275.3315246105194, 116605, 597850
26.831169605255127, 38964, 25227
189.5674397945404, 76237, 469116
216.1034905910492, 219646, 436064
324.551146030426, 128760, 701320
17.587212324142456, 16123, 19202
21.509945154190063, 13512, 27773
201.21571278572083, 117822, 413746
21.719899654388428, 10484, 28778
24.1566960811615, 17379, 22218
9.936861515045166, 7347, 9317
14.635482549667358, 13227, 29295
30.00013256072998, 21355, 46886
179.9145748615265, 93360, 379102
5.262545585632324, 1849, 4395
250.9252519607544, 132718, 691754
210.74431943893433, 126117, 395270
3.235395669937134, 1352, 4363
161.50295567512512, 129851, 421476
3.9386048316955566, 4515, 6121
220.85482215881348, 124655, 418695
18.78229594230652, 18952, 39696
2.365023374557495, 1446, 5654
174.79729318618774, 96710, 496267
111.32489609718323, 66025, 198465
104.7144947052002, 88561, 168830
11.936102628707886, 16668, 23157
8.963423728942871, 17195, 12748
31.764400243759155, 20763, 43308
234.2104127407074, 117237, 660205
98.03006529808044, 57828, 163069
55.77366495132446, 44486, 64055
16.520834922790527, 18254, 27506
244.1304714679718, 135811, 460175
183.80238699913025, 87854, 358016
12.959246158599854, 12835, 23153
17.84561562538147, 13303, 38273
244.6053330898285, 106860, 728906
100.4666519165039, 65600, 259540
173.20982360839844, 94732, 394439
235.63726806640625, 123281, 489082
11.50161099433899, 12520, 17912
157.6678490638733, 111044, 415978
11.783661365509033, 17370, 19739
179.92400121688843, 89146, 518670
13.803161144256592, 13126, 32218
12.713305950164795, 21107, 17934
278.03098702430725, 113331, 662941
177.3157889842987, 98491, 399621
204.7499930858612, 87230, 495555
6.220653057098389, 7236, 5647
206.0185248851776, 90402, 501551
10.409111499786377, 12652, 18745
135.69204783439636, 106057, 351494
16.551035165786743, 12378, 32325
218.26637530326843, 85691, 546386
107.42652773857117, 69473, 212152
224.16369104385376, 179421, 553732
3.1291656494140625, 1223, 4644
149.4629464149475, 141432, 351879
267.1847996711731, 115280, 657960
192.518150806427, 127991, 440888
11.541887760162354, 17192, 18989
12.880655288696289, 11618, 33112
198.71875095367432, 114063, 425742
4.076939582824707, 1804, 3539
222.09302973747253, 136850, 611729
4.199687719345093, 2317, 5853
206.04549837112427, 108575, 419393
119.95087885856628, 57080, 232611
4.438352108001709, 2466, 13012
2.571122169494629, 1348, 4705
4.909327507019043, 7650, 9245
143.4589171409607, 77351, 246016
19.03825044631958, 11767, 32579
214.09754633903503, 114817, 395232
7.507020473480225, 1281, 5238
154.66686391830444, 113408, 396059
20.969984769821167, 16545, 23351
3.8090763092041016, 3094, 6758
160.61720299720764, 112329, 420402
219.81817841529846, 108022, 387260
154.58470177650452, 86465, 268454
3.2020411491394043, 2081, 4390
21.413323640823364, 22580, 53125
25.115657806396484, 21512, 42545
1.6918678283691406, 1501, 4054
93.60008955001831, 82374, 148373
215.70752382278442, 119443, 419948
13.997673988342285, 11633, 29620
318.75912380218506, 449857, 631019
333.0631775856018, 163767, 682088
271.24616527557373, 298457, 604071
4.209412097930908, 1367, 5381
266.9415535926819, 118543, 558033
287.97010707855225, 112307, 618934
5.020611524581909, 3172, 7719
3.9926180839538574, 2119, 4971
11.566659212112427, 15156, 22598
2.9989511966705322, 2653, 6854
13.095942974090576, 17575, 25484
92.76123857498169, 59406, 235506
115.8571207523346, 77373, 304900
10.44969916343689, 15972, 17473
17.275704622268677, 15534, 39631
10.277037382125854, 12184, 20628
98.51191067695618, 65620, 239428
26.54687738418579, 27799, 50501
206.63940000534058, 105077, 585128
65.26721167564392, 50489, 152485
14.54187798500061, 15817, 27514
13.71733021736145, 20831, 23330
218.64617252349854, 102043, 532871
162.15044164657593, 111609, 422767
9.12596869468689, 12718, 15641
14.66341757774353, 20622, 21958
122.70412278175354, 104353, 284491
8.728334665298462, 10891, 13483
25.24089241027832, 21344, 55136
220.83474802970886, 92061, 605468
3.686796188354492, 2236, 5094
111.04769897460938, 83442, 280703
227.11265397071838, 106905, 595087
2.574885845184326, 1239, 5380
12.661198377609253, 21926, 22385
179.33224034309387, 140808, 453837
22.74229860305786, 19533, 50902
216.62350869178772, 173050, 517195
105.51819705963135, 92782, 257457
299.99995613098145, 313887, 588759
14.147050619125366, 14609, 22167
239.53750467300415, 139023, 642568
14.531673669815063, 20411, 20066
11.799370288848877, 10334, 22180
195.14348769187927, 118725, 523908
28.85298490524292, 30789, 60704
6.174732685089111, 9751, 6941
18.586673498153687, 12695, 37578
103.6804609298706, 69282, 257628
152.72064447402954, 98448, 375896
12.676286458969116, 16838, 27523
6.372392416000366, 7548, 9548
113.4967303276062, 73852, 288307
14.900530099868774, 23726, 23204
192.86182260513306, 125852, 480734
3.573482036590576, 2344, 5498
47.07735896110535, 54420, 106477
11.829875946044922, 14316, 24105
233.90495777130127, 127074, 620364
25.469193935394287, 29018, 47356
133.5988790988922, 106830, 341860
16.088530778884888, 14709, 38436
156.7984426021576, 113877, 387080
50.48631954193115, 58177, 108013
142.73813009262085, 99225, 343641
231.51378560066223, 124201, 591047
16.0710666179657, 21559, 23364
178.40683364868164, 109897, 477106
296.39115738868713, 277263, 697268
182.98093128204346, 119338, 484682
175.28903937339783, 128569, 421773
2.9030044078826904, 1541, 3948
120.15918278694153, 89439, 288144
18.546964168548584, 29442, 25874
11.708620548248291, 16949, 24042
183.4701898097992, 98040, 484332
246.80107998847961, 102149, 672995
32.09263610839844, 36229, 72141
4.773723602294922, 3338, 7279
1.867912769317627, 1621, 4288
334.68552470207214, 327788, 742043
13.159955978393555, 12454, 28028
76.49082231521606, 61728, 174755
4.407710313796997, 8018, 5365
28.420862197875977, 27935, 57364
60.41717028617859, 68579, 125390
14.575126647949219, 17463, 25324
15.578490734100342, 13353, 31808
14.162203788757324, 13044, 32991
14.490947723388672, 13120, 31989
13.883649826049805, 20873, 21626
16.444706678390503, 12715, 37938
190.1462161540985, 80342, 463705
245.6636519432068, 114734, 688678
245.4060218334198, 114855, 663481
226.2402765750885, 117834, 652498
81.14966130256653, 60086, 196938
15.267009496688843, 13041, 35245
1.966773271560669, 1570, 5117
194.68372011184692, 93162, 533417
180.8595085144043, 118009, 479362
10.609511613845825, 13811, 23466
4.518117666244507, 6225, 4638
190.94668221473694, 114151, 498554
8.691859245300293, 10698, 14029
15.098196744918823, 19963, 26808
1.2987306118011475, 1577, 2872
249.8164610862732, 81089, 693613
25.81891441345215, 22442, 55625
189.08714389801025, 163109, 455407
224.1803171634674, 119042, 593443
268.77901244163513, 121307, 708679
4.071390628814697, 2418, 4472
149.61050391197205, 99018, 387861
156.61622858047485, 125683, 364968
152.07029700279236, 112214, 374599
3.5464606285095215, 2086, 4542
85.85123109817505, 58607, 229620
8.349801778793335, 12149, 14807
396.1151876449585, 507495, 764415
38.472023248672485, 40085, 76480
145.964595079422, 75639, 386236
13.021114349365234, 21245, 21635
33.10610556602478, 39762, 66055
2.2031912803649902, 2282, 4771
255.23257660865784, 119629, 677134
93.52117013931274, 64062, 228032
9.301990747451782, 10453, 13032
163.81267476081848, 78958, 431050
188.1426146030426, 95256, 530115
200.6012282371521, 72182, 582982
3.9273180961608887, 2921, 4909
2.126030921936035, 2176, 4962
22.937965631484985, 22757, 48385
14.652961015701294, 15966, 23599
8.984821796417236, 23702, 7635
167.23884916305542, 98632, 441326
10.142645359039307, 10936, 24373
58.71484875679016, 58987, 122597
332.69045186042786, 479595, 580172
13.71116852760315, 19180, 15802
233.9288454055786, 119292, 648358
13.09291958808899, 19736, 20809
152.24580478668213, 95094, 386592
